decimalLongitude,decimalLatitude,agricultural,built,coast,forest,other,sand/heather,water,wetland,main_habitat
6.2,52.8,12.3934,0.8088,0.0,2.0393,0.8164,1.2117,0.0677,1.4151,agricultural
6.25,52.8,10.9697,0.3638,0.0,5.0047,0.6745,1.0549000000000002,0.0631,0.6211,agricultural
6.3,52.8,14.492700000000001,1.0053,0.0,2.0901,0.8864,0.0354,0.24130000000000001,0.0,agricultural
6.35,52.8,8.899,1.3973,0.0,4.3228,1.5156,0.0781,0.086,2.4549,agricultural
6.4,52.8,6.2683,0.3094,0.0,6.1159,0.4185,1.1608,0.104,4.3765,agricultural
6.45,52.8,9.7277,0.4833,0.0,4.3842,1.4069,1.1012,0.09129999999999999,1.5578,agricultural
6.5,52.8,14.3031,1.3832,0.0,1.6885999999999999,0.9999,0.1073,0.17200000000000001,0.0979,agricultural
6.55,52.8,13.536100000000001,0.4023,0.0,1.921,0.622,0.0829,0.1106,2.0791,agricultural
6.6,52.8,14.4772,1.2852,0.0,1.8729,0.8362999999999999,0.1404,0.0458,0.0944,agricultural
6.65,52.8,14.2829,0.6442,0.0,2.2433,1.3457,0.001,0.1777,0.0581,agricultural
6.7,52.8,12.151200000000001,0.6233,0.0,3.9864,1.787,0.0274,0.0669,0.1119,agricultural
6.75,52.8,9.2001,1.0382,0.0,6.7647,1.1428,0.1982,0.1729,0.2358,agricultural
6.8,52.8,15.0184,0.7948,0.0,1.8028,0.9137000000000001,0.0262,0.1938,0.0043,agricultural
6.85,52.8,10.126800000000001,1.7688,0.0,4.9625,1.6364999999999998,0.2177,0.042,0.0,agricultural
6.9,52.8,14.268699999999999,1.2503,0.0,1.4086,1.2377,0.1378,0.45030000000000003,0.0,agricultural
6.95,52.8,15.6368,1.2341,0.0,0.1221,1.2090999999999998,0.0,0.5517,0.0,agricultural
7.0,52.8,13.811399999999999,2.6845,0.0,0.6584000000000001,1.0703,0.0009,0.5290999999999999,0.0,agricultural
7.05,52.8,10.0518,1.0132,0.0,0.1071,0.51,0.0,0.2026,0.0,agricultural
4.65,52.85,0.0005,0.0014,8.6365,0.0002,0.0132,0.0,0.0019,0.0,coast
4.7,52.85,9.1083,2.2219,4.6105,0.0741,2.3514,0.0,0.3648,0.0,agricultural
4.75,52.85,14.4673,2.022,0.0,0.33499999999999996,1.3860999999999999,0.0,0.49520000000000003,0.0234,agricultural
4.8,52.85,12.344999999999999,3.4541,0.1508,0.1765,1.6448,0.0,0.9584,0.0,agricultural
4.85,52.85,10.7922,0.4844,3.5031,0.0826,1.0869,0.0,2.5114,0.2699,agricultural
4.9,52.85,10.7931,0.7626,0.7341000000000001,0.2948,0.8973,0.0082,5.2295,0.0137,agricultural
4.95,52.85,16.743100000000002,0.5275,0.0,0.3044,0.7853,0.0,0.3315,0.0371,agricultural
5.0,52.85,14.8591,1.3108,0.0,0.4657,1.7461,0.0,0.3434,0.0037,agricultural
5.05,52.85,11.972800000000001,0.4091,0.0,0.963,0.747,0.0,4.5969,0.0432,agricultural
5.1,52.85,0.4337,0.1286,0.0,0.0031,0.0725,0.0,18.0914,0.0,water
5.35,52.85,7.5214,0.6378,0.0,0.041,0.7964,0.0081,9.7197,0.0186,water
5.4,52.85,14.3698,0.7522,0.0,0.1726,0.4507,0.0,2.6364,0.3892,agricultural
5.45,52.85,11.9912,1.221,0.0,1.7995,0.9223000000000001,0.0043,2.3744,0.3982,agricultural
5.5,52.85,12.4243,0.8902,0.0,3.4236999999999997,1.6945000000000001,0.0165,0.28400000000000003,0.0052,agricultural
5.55,52.85,10.312899999999999,2.0907,0.0,4.866,1.2279,0.0293,0.1763,0.0187,agricultural
5.6,52.85,13.9077,0.8346,0.0,0.28859999999999997,0.6931,0.0,2.6275,0.3844,agricultural
5.65,52.85,11.070400000000001,0.9732,0.0,0.1133,1.083,0.0,4.4463,1.0426,agricultural
5.7,52.85,13.935400000000001,1.3465,0.0,0.1583,0.9417000000000001,0.0,1.6655,0.6838,agricultural
5.75,52.85,9.369,0.6899,0.0,0.0597,0.6242,0.0,7.8934,0.0925,agricultural
5.8,52.85,10.0137,0.8832,0.0,0.068,0.49910000000000004,0.0,7.0471,0.218,agricultural
5.85,52.85,13.8265,0.4527,0.0,0.45749999999999996,0.4061,0.0,1.872,1.7191,agricultural
5.9,52.85,16.3334,0.6271,0.0,0.2089,0.5385,0.0,0.5098,0.5097,agricultural
5.95,52.85,13.224799999999998,3.46,0.0,0.5161,1.3077,0.0,0.19569999999999999,0.0289,agricultural
6.0,52.85,8.9806,2.468,0.0,2.7495,2.3015,0.0004,1.1893,1.0409,agricultural
6.05,52.85,14.68,1.0256,0.0,1.7369999999999999,0.6636,0.0037,0.3483,0.2719,agricultural
6.1,52.85,13.404,1.9041,0.0,1.8822999999999999,1.1018,0.0398,0.16360000000000002,0.2356,agricultural
6.15,52.85,12.729700000000001,1.7415,0.0,2.6178,1.303,0.1333,0.0732,0.1312,agricultural
6.2,52.85,9.9437,1.0811,0.0,5.0618,1.088,0.2244,0.0813,1.2522,agricultural
6.25,52.85,8.8916,0.5393,0.0,4.8091,0.6888000000000001,1.5514,0.061799999999999994,2.188,agricultural
6.3,52.85,4.1524,1.0237,0.0,11.4389,0.9973,0.5082,0.0754,0.5368,forest
6.35,52.85,9.9794,1.1471,0.0,4.5278,1.6448999999999998,0.9016,0.1516,0.3767,agricultural
6.4,52.85,14.6548,0.3832,0.0,1.693,0.9461999999999999,0.5403,0.2739,0.2404,agricultural
6.45,52.85,13.7946,1.2294,0.0,0.8189,1.2821,0.8176,0.40769999999999995,0.3816,agricultural
6.5,52.85,11.0681,4.1558,0.0,0.9174,2.1992,0.0762,0.3153,0.0,agricultural
6.55,52.85,14.6305,1.064,0.0,1.5941,1.0509,0.1105,0.1494,0.1328,agricultural
6.6,52.85,12.6184,1.408,0.0,2.131,1.5334,0.3533,0.1053,0.5818,agricultural
6.65,52.85,8.4933,0.1106,0.0,7.2691,0.5533,0.3126,0.0408,1.9526999999999999,agricultural
6.7,52.85,8.1309,0.5222,0.0,7.3019,2.1394,0.17909999999999998,0.0657,0.3928,agricultural
6.75,52.85,15.1937,0.7613,0.0,1.8274,0.5792,0.2293,0.1126,0.0294,agricultural
6.8,52.85,5.4383,0.4343,0.0,9.5484,1.2005,2.0845,0.017,0.0095,forest
6.85,52.85,11.5506,1.7929,0.0,2.5637,1.7477,0.4464,0.1772,0.4534,agricultural
6.9,52.85,15.4543,1.376,0.0,0.7521,0.6058,0.0,0.5447,0.0,agricultural
6.95,52.85,15.3814,1.7582,0.0,0.1339,1.0099,0.0,0.45039999999999997,0.0,agricultural
7.0,52.85,15.2329,1.6964,0.0,0.3795,1.1806,0.0,0.2425,0.0,agricultural
7.05,52.85,9.8126,2.8646,0.0,3.3098,1.7858,0.0071,0.4178,0.0462,agricultural
7.1,52.85,5.1126,0.1463,0.0,0.5946,0.1819,0.0,0.0245,0.0151,agricultural
4.7,52.9,5.2597000000000005,1.8535,8.8639,0.7601,1.7348000000000001,0.0,0.2376,0.0,coast
4.75,52.9,6.7849,5.2026,1.3426999999999998,0.0759,4.1640999999999995,0.0012,1.1377,0.0,agricultural
4.8,52.9,1.3791,0.1991,16.4007,0.0053,0.3872,0.0,0.3398,0.0,coast
4.9,52.9,0.7597,0.0981,17.684,0.0045,0.14529999999999998,0.0,0.010700000000000001,0.0047,coast
4.95,52.9,8.378,1.3837,7.8872,0.0906,0.8849,0.0,0.0501,0.0368,agricultural
5.0,52.9,6.117100000000001,0.9726,4.9941,3.2277,1.9241,0.0016,1.3569,0.1159,agricultural
5.05,52.9,0.5993999999999999,0.0447,0.843,0.9272999999999999,0.2504,0.0,16.043499999999998,0.0,water
5.35,52.9,0.5157,0.0825,0.0,0.0072,0.1126,0.0,17.963600000000003,0.0,water
5.4,52.9,13.7173,1.1194,0.0,0.0733,1.2399,0.0145,2.2338,0.2871,agricultural
5.45,52.9,11.6305,0.8446,0.0,0.1407,1.0344,0.0,4.721,0.3466,agricultural
5.5,52.9,9.7977,0.5392,0.0,0.09559999999999999,0.39669999999999994,0.0001,7.533,0.3446,agricultural
5.55,52.9,12.1342,0.6052,0.0,0.0941,0.6452,0.0022,4.2584,0.9755,agricultural
5.6,52.9,7.2159,0.7973,0.0,0.032600000000000004,0.6049,0.0001,9.8802,0.176,water
5.65,52.9,13.7684,0.5326,0.0,0.1076,0.6027,0.0,3.4474,0.2499,agricultural
5.7,52.9,13.6312,1.7201,0.0,1.4767,1.4315,0.0,0.39540000000000003,0.0567,agricultural
5.75,52.9,12.273200000000001,0.7436,0.0,0.8179,1.1893,0.0017,3.3188,0.3656,agricultural
5.8,52.9,12.5085,0.9303,0.0,0.6555,0.7871,0.002,3.6489,0.1779,agricultural
5.85,52.9,12.5191,1.0573,0.0,1.7403,0.5204,0.0,1.7893,1.0793,agricultural
5.9,52.9,11.5765,3.292,0.0,0.5479,2.0723,0.0058,0.84,0.3772,agricultural
5.95,52.9,12.08,1.5758,0.0,2.5408999999999997,2.2784999999999997,0.0072,0.21739999999999998,0.0064,agricultural
6.0,52.9,14.1596,1.13,0.0,1.7108,0.8994,0.1697,0.1972,0.44320000000000004,agricultural
6.05,52.9,15.3213,0.9004,0.0,1.2218,0.8887,0.0,0.2701,0.108,agricultural
6.1,52.9,13.453000000000001,1.2817,0.0,2.3336,1.0657,0.0281,0.11069999999999999,0.4368,agricultural
6.15,52.9,15.2822,0.8674,0.0,1.867,0.5475,0.0308,0.0675,0.0478,agricultural
6.2,52.9,13.6469,0.9786,0.0,2.6793,0.9601000000000001,0.1863,0.0253,0.232,agricultural
6.25,52.9,6.9647,0.3735,0.0,5.3452,1.0549,3.0762,0.0732,1.8237,agricultural
6.3,52.9,2.5882,0.1697,0.0,9.2168,1.3121,3.5603,0.0088,1.8529,forest
6.35,52.9,10.7425,1.0522,0.0,4.6764,1.8502,0.1157,0.1159,0.1584,agricultural
6.4,52.9,14.3166,1.807,0.0,0.9261,1.1104,0.1472,0.2629,0.1389,agricultural
6.45,52.9,9.5456,0.6614,0.0,3.4766,0.5434,2.2336,0.5338,1.7162000000000002,agricultural
6.5,52.9,12.5136,0.8798,0.0,2.8224,1.4462000000000002,0.2565,0.0314,0.7611,agricultural
6.55,52.9,8.9371,0.1635,0.0,6.2646,1.0281,0.8187,0.0172,1.4798,agricultural
6.6,52.9,7.8671,0.2543,0.0,7.6431,0.6027,0.2108,0.0262,2.1077,agricultural
6.65,52.9,8.8911,0.6903,0.0015,6.3349,1.4264000000000001,0.2021,0.1534,1.0105,agricultural
6.7,52.9,7.2428,0.3845,0.0,7.363300000000001,2.1955999999999998,0.9266,0.0254,0.5725,forest
6.75,52.9,12.2292,2.0812,0.0,2.489,1.5636,0.1309,0.0803,0.1374,agricultural
6.8,52.9,11.382,1.1759,0.0,3.3377000000000003,2.114,0.5905,0.1106,0.0,agricultural
6.85,52.9,16.295,1.2526,0.0,0.22039999999999998,0.7075,0.0002,0.10729999999999999,0.1283,agricultural
6.9,52.9,15.022599999999999,2.4855,0.0,0.11770000000000001,0.7131000000000001,0.0,0.373,0.0,agricultural
6.95,52.9,16.881999999999998,1.0633,0.0,0.0238,0.5612,0.0,0.181,0.0,agricultural
7.0,52.9,12.345300000000002,3.4458,0.0,0.5476,1.9631,0.0,0.4104,0.0,agricultural
7.05,52.9,14.2493,1.4314,0.0,1.0716,1.8033,0.0182,0.1211,0.0161,agricultural
7.1,52.9,13.617099999999999,0.6757,0.0,2.2039,0.9949,0.2196,0.21839999999999998,0.4205,agricultural
7.15,52.9,4.7397,0.3821,0.0,0.4078,0.22260000000000002,0.0352,0.0622,0.0,agricultural
4.7,52.95,0.5788,1.0233,16.2534,0.018,0.7382,0.0,0.0777,0.0,coast
4.75,52.95,0.07750000000000001,3.8533,13.2041,0.0,1.2752999999999999,0.0,0.2791,0.0,coast
5.05,52.95,0.0,0.0,17.0244,0.0,0.2393,0.0,1.4247,0.0,coast
5.1,52.95,0.0,0.0005,8.0304,0.0,0.4447,0.0,10.2064,0.0,water
5.4,52.95,13.195699999999999,1.3152,0.0,0.0138,0.9479,0.0047,2.8739999999999997,0.3516,agricultural
5.45,52.95,15.6237,1.1099,0.0,0.021500000000000002,0.8197000000000001,0.0,0.9794999999999999,0.1347,agricultural
5.5,52.95,10.4073,0.4736,0.0,0.0056,0.5616,0.0,6.894299999999999,0.3385,agricultural
5.55,52.95,12.252999999999998,0.4433,0.0,0.004,0.376,0.0,5.3364,0.275,agricultural
5.6,52.95,13.330400000000001,1.7826,0.0,0.050699999999999995,0.7448,0.0014,2.6419,0.1358,agricultural
5.65,52.95,13.7764,0.4247,0.0,0.0604,0.4661,0.0,3.2817000000000003,0.6806,agricultural
5.7,52.95,12.1237,0.7326,0.0,0.1473,1.2376,0.0032,3.8649,0.5764,agricultural
5.75,52.95,12.6723,2.4912,0.0,0.31889999999999996,1.5578,0.0024,1.5474,0.0973,agricultural
5.8,52.95,12.9735,3.3019,0.0,0.3594,1.3551,0.0028,0.6191,0.0753,agricultural
5.85,52.95,11.1561,3.3211,0.0,0.4612,2.4271,0.0,1.2307000000000001,0.0943,agricultural
5.9,52.95,6.508499999999999,7.2672,0.0,0.485,3.606,0.0,0.8216,0.0,built
5.95,52.95,13.0263,2.0998,0.0,1.6101999999999999,1.5091999999999999,0.0374,0.38860000000000006,0.0179,agricultural
6.0,52.95,15.636700000000001,1.3637,0.0,0.792,0.7431,0.0,0.1538,0.0,agricultural
6.05,52.95,13.5978,2.1385,0.0,1.2056,1.298,0.0565,0.24080000000000001,0.1501,agricultural
6.1,52.95,14.304100000000002,1.1343,0.0,1.4809999999999999,0.8009999999999999,0.272,0.1972,0.4972,agricultural
6.15,52.95,14.2422,0.8824,0.0,2.2626,0.6995,0.0924,0.1298,0.3817,agricultural
6.2,52.95,14.933799999999998,0.9162,0.0,1.7399,0.8029,0.0406,0.14100000000000001,0.1143,agricultural
6.25,52.95,11.8461,3.2279,0.0,1.5081,1.52,0.4182,0.1457,0.0218,agricultural
6.3,52.95,13.2137,2.8793,0.0,1.2743,1.1613,0.0,0.1449,0.0159,agricultural
6.35,52.95,11.229600000000001,1.0457,0.0,2.3971,0.4956,0.0696,0.898,2.5534,agricultural
6.4,52.95,11.6366,0.605,0.0,1.6334,0.7706999999999999,0.0229,0.1936,3.8271,agricultural
6.45,52.95,12.8904,2.0931,0.0,1.2871,1.2691,0.3022,0.2223,0.6255,agricultural
6.5,52.95,3.9221,3.4065,0.0,2.4339,5.6266,1.4212,0.4176,1.4601,other
6.55,52.95,9.212,4.5844,0.0,2.1660000000000004,2.4742,0.0088,0.2397,0.0051,agricultural
6.6,52.95,12.3089,1.3752,0.0,2.7843,1.3333,0.0797,0.062,0.7458,agricultural
6.65,52.95,13.461500000000001,1.2965,0.0,1.3967,2.0171,0.3259,0.10959999999999999,0.0822,agricultural
6.7,52.95,5.542400000000001,0.053,0.0,10.641,1.139,0.6039,0.635,0.0763,forest
6.75,52.95,8.3612,1.9554,0.0,5.559,1.9817,0.5354,0.19949999999999998,0.0972,agricultural
6.8,52.95,13.6462,1.0351,0.0,0.7579,1.8374000000000001,1.2613,0.1523,0.0,agricultural
6.85,52.95,13.6648,1.5757,0.0,2.4360999999999997,0.8694999999999999,0.0021,0.1425,0.0,agricultural
6.9,52.95,13.728599999999998,2.699,0.0,0.8341000000000001,1.1149,0.0,0.3133,0.0,agricultural
6.95,52.95,7.4301,6.6123,0.0,0.9291,3.0826000000000002,0.0,0.6358,0.0,agricultural
7.0,52.95,15.7115,1.0033,0.0,0.7636000000000001,1.064,0.0,0.14909999999999998,0.0,agricultural
7.05,52.95,15.4101,1.6172,0.0,0.7828,0.6755,0.0022,0.20079999999999998,0.0021,agricultural
7.1,52.95,14.297899999999998,0.6405,0.0,2.5685,0.7127,0.0781,0.15360000000000001,0.2398,agricultural
7.15,52.95,15.3603,0.7157,0.0,0.236,0.5461,0.0,0.1835,0.0,agricultural
4.7,53.0,2.9263999999999997,0.1668,13.5119,0.9788,0.6389,0.0002,0.444,0.0,coast
4.75,53.0,13.7813,0.9549,2.4334000000000002,0.13019999999999998,1.0429,0.0,0.2682,0.0545,agricultural
4.8,53.0,6.6143,0.7972,10.3059,0.19140000000000001,0.59,0.0075,0.149,0.0145,coast
4.85,53.0,0.319,0.2124,17.8631,0.0,0.2691,0.0,0.0013,0.0,coast
5.15,53.0,0.0,0.0,16.3888,0.0,0.3054,0.0,1.9691,0.0,coast
5.2,53.0,0.0,0.0478,7.0836,0.0003,0.6029,0.0,10.9294,0.0,water
5.35,53.0,0.3707,0.0473,0.0,0.0317,0.4642,0.0174,17.0462,0.7377,water
5.4,53.0,15.0899,0.6064,0.0,0.2618,0.4659,0.0,1.3173,0.9041,agricultural
5.45,53.0,16.8354,0.7096,0.0,0.0072,0.7359,0.0,0.3608,0.017,agricultural
5.5,53.0,16.5636,0.7384,0.0,0.0093,0.4445,0.0,0.8378000000000001,0.0807,agricultural
5.55,53.0,16.0927,0.6391,0.0,0.0131,0.7712000000000001,0.0,0.6437999999999999,0.5034,agricultural
5.6,53.0,11.9841,3.6872,0.0,0.0829,1.8334,0.0,1.0535,0.027,agricultural
5.65,53.0,5.9424,6.46,0.0,0.050499999999999996,3.2698,0.0,2.753,0.1905,built
5.7,53.0,11.2219,0.4871,0.0,0.1727,0.7102,0.0024,5.5834,0.4889,agricultural
5.75,53.0,8.1262,0.8852,0.0,0.2275,0.8658,0.0,8.3066,0.2551,water
5.8,53.0,15.1263,0.9157,0.0,0.0477,0.6863,0.0,1.6753,0.2176,agricultural
5.85,53.0,14.765,0.8037,0.0,0.069,1.0477,0.0,0.8099000000000001,1.1703,agricultural
5.9,53.0,12.8663,0.3329,0.0,0.5471999999999999,0.6177,0.0,1.2801,3.021,agricultural
5.95,53.0,15.050699999999999,1.3267,0.0,0.8348,0.9911,0.0,0.3599,0.1049,agricultural
6.0,53.0,15.3172,0.9478,0.0,0.5793,1.2108,0.0,0.5742,0.0382,agricultural
6.05,53.0,10.8071,3.0162,0.0,1.5018000000000002,1.5183,0.0179,0.2629,1.5416,agricultural
6.1,53.0,12.862300000000001,1.5487,0.0,2.8259,0.8170999999999999,0.2756,0.3156,0.0244,agricultural
6.15,53.0,14.862,0.9875,0.0,1.5489,0.7845000000000001,0.0578,0.3277,0.0969,agricultural
6.2,53.0,13.907200000000001,1.468,0.0,1.7167999999999999,1.1498,0.0244,0.16899999999999998,0.2327,agricultural
6.25,53.0,15.505899999999999,0.8934,0.0,1.3402,0.6536,0.0047,0.1064,0.1628,agricultural
6.3,53.0,15.5158,0.8054,0.0,1.1933,0.6955,0.0366,0.17149999999999999,0.2504,agricultural
6.35,53.0,8.1099,0.7517,0.0,2.2248,1.0658,0.188,0.21439999999999998,6.1126,agricultural
6.4,53.0,8.9326,0.4308,0.0,5.6036,0.9175,0.008,0.1095,2.6661,agricultural
6.45,53.0,11.5259,0.5404,0.0,3.5698,0.7174,0.4059,0.1016,1.8057,agricultural
6.5,53.0,10.982399999999998,2.8371,0.0,1.1854,3.3128,0.0683,0.2597,0.0238,agricultural
6.55,53.0,7.2698,7.4751,0.0,0.7351,2.8153,0.0058,0.3297,0.0378,built
6.6,53.0,13.001299999999999,0.4915,0.0,1.7326000000000001,0.8222,1.8115999999999999,0.3019,0.507,agricultural
6.65,53.0,14.054799999999998,0.5032,0.0,1.5295,0.448,1.4721,0.0228,0.638,agricultural
6.7,53.0,11.8805,1.0241,0.0,3.4539999999999997,1.9507,0.1793,0.0593,0.1201,agricultural
6.75,53.0,14.4255,1.7955,0.0,0.9863000000000001,1.2934,0.0,0.16840000000000002,0.0,agricultural
6.8,53.0,16.1555,0.89,0.0,0.32430000000000003,0.906,0.0,0.2875,0.1056,agricultural
6.85,53.0,16.1164,1.1796,0.0,0.2768,0.6684000000000001,0.0,0.4275,0.0,agricultural
6.9,53.0,13.825,2.3817,0.0,0.7854000000000001,1.1844000000000001,0.0013,0.4914,0.0,agricultural
6.95,53.0,14.18,0.5086,0.0,1.3707,1.0062,0.0,0.43310000000000004,1.1719,agricultural
7.0,53.0,15.1988,1.609,0.0,0.6656,1.0873,0.0,0.10360000000000001,0.0045,agricultural
7.05,53.0,15.5696,0.7651,0.0,1.0136,0.6798000000000001,0.0159,0.1913,0.4348,agricultural
7.1,53.0,13.6123,1.5965,0.0,0.7448,1.9207,0.0,0.3231,0.4721,agricultural
7.15,53.0,16.0809,0.7188,0.0,0.7265,0.8041,0.0,0.3403,0.0,agricultural
7.2,53.0,3.5486999999999997,0.0809,0.0,0.08650000000000001,0.0621,0.0,0.0227,0.0,agricultural
4.7,53.05,0.3726,0.0316,12.683700000000002,2.1221,0.1732,0.0033,0.0179,0.0015,coast
4.75,53.05,11.1355,2.2554,0.30350000000000005,2.1644,2.6144,0.0001,0.16720000000000002,0.0068,agricultural
4.8,53.05,15.9719,1.2343,0.031,0.1451,0.8543000000000001,0.0,0.37429999999999997,0.0348,agricultural
4.85,53.05,11.6148,0.7262,4.706,0.0809,0.8016,0.0,0.5252,0.1899,agricultural
4.9,53.05,0.0,0.0,18.6271,0.0,0.0171,0.0,0.0,0.0,coast
5.25,53.05,0.0,0.0,15.7866,0.0,0.3089,0.0,2.5566,0.0,coast
5.3,53.05,0.012499999999999999,0.08,9.6417,0.0009,0.8878999999999999,0.0123,8.028500000000001,0.0,coast
5.35,53.05,3.6925000000000003,0.3479,2.8242,0.7286,1.3867,0.0578,8.092,1.4964,water
5.4,53.05,15.6049,1.3675,0.0,0.0246,1.1633,0.0,0.4657,0.0,agricultural
5.45,53.05,16.097,1.0383,0.0,0.1585,1.0503,0.0,0.311,0.0,agricultural
5.5,53.05,13.326899999999998,3.0509,0.0,0.039,1.6152,0.0,0.6001,0.0,agricultural
5.55,53.05,17.2445,0.6583,0.0,0.011,0.5432,0.0,0.1913,0.0,agricultural
5.6,53.05,16.9363,0.8767,0.0,0.018799999999999997,0.5092,0.0,0.3017,0.0,agricultural
5.65,53.05,16.158,1.2236,0.0,0.013099999999999999,0.9256,0.0,0.3273,0.0,agricultural
5.7,53.05,16.4467,0.948,0.0,0.0292,0.729,0.0,0.492,0.0,agricultural
5.75,53.05,16.4225,0.903,0.0,0.0511,0.5630999999999999,0.0,0.7012999999999999,0.0067,agricultural
5.8,53.05,12.452,2.7575,0.0,0.06920000000000001,1.5975,0.0,1.5698,0.1986,agricultural
5.85,53.05,13.262899999999998,0.5843,0.0,0.0869,0.4669,0.0,3.4384,0.8053,agricultural
5.9,53.05,16.611,0.4231,0.0,0.0994,0.5187,0.0,0.7832,0.2142,agricultural
5.95,53.05,15.542499999999999,0.883,0.0,0.23270000000000002,0.6505,0.0,1.0074,0.3289,agricultural
6.0,53.05,14.145900000000001,1.5633,0.0,0.6903,1.6348,0.0,0.42069999999999996,0.189,agricultural
6.05,53.05,7.4834,4.1917,0.0,3.1127000000000002,3.5176,0.0,0.33899999999999997,0.0037,agricultural
6.1,53.05,12.1946,1.2838,0.0,3.5645999999999995,0.9296,0.1765,0.18939999999999999,0.3062,agricultural
6.15,53.05,14.08,1.6897,0.0,1.1229,0.9906999999999999,0.1949,0.1182,0.45039999999999997,agricultural
6.2,53.05,10.445,0.942,0.0,4.6205,0.9778,0.0597,0.1169,1.484,agricultural
6.25,53.05,12.5397,1.5154,0.0,2.2551,1.1074,0.9081,0.1386,0.182,agricultural
6.3,53.05,13.3846,2.2146,0.0,1.5376,1.0329,0.26,0.0745,0.1416,agricultural
6.35,53.05,12.926200000000001,1.1006,0.0,2.047,1.831,0.3439,0.13849999999999998,0.2605,agricultural
6.4,53.05,12.4743,1.1068,0.0,3.6943,1.1509,0.0849,0.0814,0.0539,agricultural
6.45,53.05,11.5181,1.1347,0.0,3.7859,2.0281000000000002,0.0285,0.0406,0.1111,agricultural
6.5,53.05,13.6162,0.7294,0.0,2.6376,0.7023999999999999,0.798,0.024399999999999998,0.1382,agricultural
6.55,53.05,12.7794,2.2971,0.0,1.532,1.6047,0.0683,0.2363,0.1283,agricultural
6.6,53.05,12.3337,1.613,0.0,2.081,1.8821,0.1336,0.47859999999999997,0.1253,agricultural
6.65,53.05,6.543,3.1959,0.0,4.8989,2.7843,0.8684999999999999,0.2773,0.0801,agricultural
6.7,53.05,14.0689,1.7765,0.0,0.8999999999999999,0.9455,0.0887,0.1939,0.6738,agricultural
6.75,53.05,16.2472,0.9973,0.0,0.2424,0.7215,0.0,0.3469,0.0932,agricultural
6.8,53.05,14.9799,1.0478,0.0,0.2078,1.4584000000000001,0.0025,0.9507000000000001,0.0,agricultural
6.85,53.05,10.6383,5.1012,0.0,0.0423,1.88,0.0,0.9858,0.0,agricultural
6.9,53.05,15.3914,1.6124,0.0,0.21810000000000002,1.0493,0.0,0.3774,0.0,agricultural
6.95,53.05,13.0474,2.8142,0.0,0.3114,2.1788000000000003,0.0,0.2957,0.0,agricultural
7.0,53.05,15.6332,0.9171,0.0,0.9214,0.9931,0.0084,0.1756,0.0,agricultural
7.05,53.05,14.5225,1.3564,0.0,0.7659,1.5407000000000002,0.0002,0.3607,0.1022,agricultural
7.1,53.05,14.9927,1.4346,0.0,1.0723,0.8644,0.0077,0.2524,0.0252,agricultural
7.15,53.05,15.7202,0.8896,0.0,0.8473999999999999,0.7671,0.0,0.3784,0.0129,agricultural
4.7,53.1,0.0,0.0,1.5655,0.0,0.0,0.0,0.0,0.0,coast
4.75,53.1,1.0942,0.1908,12.3143,0.681,0.5201,0.0,0.0939,0.0,coast
4.8,53.1,11.6085,0.3555,5.1412,0.11689999999999999,1.3353,0.0,0.06609999999999999,0.0017,agricultural
4.85,53.1,15.714,0.5138,0.33530000000000004,0.1555,1.0852,0.0,0.6934,0.1272,agricultural
4.9,53.1,0.0903,0.0,18.4818,0.0,0.0431,0.0,0.0129,0.0,coast
5.35,53.1,1.2112999999999998,0.0755,16.8922,0.0107,0.4263,0.0,0.0435,0.0,coast
5.4,53.1,14.5929,0.7602,1.9149,0.06369999999999999,1.0593000000000001,0.0,0.2172,0.006,agricultural
5.45,53.1,15.8829,1.3924,0.0,0.221,0.7848999999999999,0.0,0.3347,0.0037,agricultural
5.5,53.1,17.3378,0.574,0.0,0.0241,0.4191,0.0,0.27759999999999996,0.0,agricultural
5.55,53.1,16.34,1.2854,0.0,0.024800000000000003,0.7159,0.0,0.2591,0.0,agricultural
5.6,53.1,16.6922,0.9196,0.0,0.028,0.612,0.0,0.3448,0.0289,agricultural
5.65,53.1,17.0911,0.5954,0.0,0.019799999999999998,0.5649,0.0,0.3513,0.0,agricultural
5.7,53.1,16.4316,1.1047,0.0,0.016,0.7559,0.0,0.31720000000000004,0.0,agricultural
5.75,53.1,16.349,0.9831,0.0,0.044700000000000004,0.9664,0.0,0.2795,0.0,agricultural
5.8,53.1,15.6198,0.937,0.0,0.07780000000000001,1.3058,0.0,0.6839000000000001,0.0,agricultural
5.85,53.1,14.5794,0.3991,0.0,0.49560000000000004,0.42399999999999993,0.0,1.9952,0.7333,agricultural
5.9,53.1,6.3848,0.3665,0.0,2.1256,0.5568,0.0,5.571,3.617,agricultural
5.95,53.1,12.6839,0.7946,0.0,0.4994,1.3302999999999998,0.0015,1.552,1.7639,agricultural
6.0,53.1,14.1772,1.3121,0.0,0.3379,1.1858,0.0,1.5229,0.0899,agricultural
6.05,53.1,7.0443999999999996,7.9141,0.0,0.1075,2.4625,0.0,1.0393,0.0565,built
6.1,53.1,10.040099999999999,5.4654,0.0,0.1389,2.5943,0.0,0.3869,0.0,agricultural
6.15,53.1,14.9638,1.2297,0.0,0.40659999999999996,1.5465,0.0040999999999999995,0.4466,0.0269,agricultural
6.2,53.1,15.083,1.3421,0.0,0.9308,1.085,0.0145,0.1314,0.038900000000000004,agricultural
